TransactionID,CustomerID,Spend,CompetitorPrice,LGPrice,Age,Income,Region,Preference
38341,2509,171.46,202.73,185.39,49,55405,East,Promotion
38342,2482,156.63,201.55,152.97,63,53207,East,Brand
38343,1668,178.07,198.01,186.84,48,52030,West,Price
38344,1497,205.84,151.09,237.52,40,35216,North,Brand
38345,2844,181.51,164.12,150.5,36,69920,South,Brand
38346,4717,178.14,170.36,245.55,60,32987,West,Price
38347,1432,222.81,237.49,222.77,61,55069,West,Promotion
38348,1921,133.21,162.3,172.25,36,39992,South,Promotion
38349,930,176.61,193.83,232.71,54,54002,North,Price
38350,4483,192.73,209.84,223.65,37,45752,North,Price
38351,3413,219.96,174.54,252.56,35,58279,South,Price
38352,1941,168.6,177.7,181.05,46,29108,North,Brand
38353,4310,136.24,223.75,176.8,39,56072,West,Price
38354,592,224.46,230.64,165.17,22,35817,East,Price
38355,366,322.5,220.56,240.77,19,75537,East,Promotion
38356,2222,192.37,245.18,235.24,63,53578,West,Brand
38357,273,219.85,178.54,149.63,52,58152,East,Promotion
38358,3622,194.02,249.97,259.8,22,59285,East,Promotion
38359,3643,178.65,156.03,171.83,44,32457,East,Promotion
38360,4586,230.48,177.32,238.65,30,40374,South,Price
38361,602,185.18,201.42,217.11,27,55424,East,Promotion
38362,3143,151.51,184.72,246.01,41,36178,North,Promotion
38363,612,200.84,163.85,208.61,44,35265,South,Price
38364,327,135.94,227.83,235.65,64,56802,South,Promotion
38365,1707,244.73,176.2,209.25,32,34123,South,Brand
38366,4443,240.89,213.64,230.48,58,70495,West,Price
38367,4262,253.93,220.4,223.26,48,48837,West,Promotion
38368,2928,144.15,162.82,145.78,39,54476,North,Price
38369,4848,199.69,155.19,187.29,26,32687,West,Brand
38370,2109,310.83,247.43,154.71,42,54610,West,Promotion
38371,1965,134.9,228.57,229.05,53,59784,North,Price
38372,1210,176.32,188.03,208.51,39,48622,South,Promotion
38373,4460,198.42,222.39,232.74,29,48260,East,Promotion
38374,1024,175.41,224.39,194.45,52,15257,East,Promotion
38375,1755,177.83,228.41,253.14,32,67828,South,Price
38376,2082,181.45,231.35,191.64,59,40240,West,Brand
38377,4501,132.33,196.47,201.74,23,54218,North,Brand
38378,2945,145.76,184.81,192.79,53,47358,West,Promotion
38379,1886,171.78,187.83,203.25,20,52943,North,Brand
38380,2076,42.67,195.84,205.7,61,54373,North,Brand
38381,4029,144.67,181.12,148.69,27,59224,North,Price
38382,4202,200.65,169.67,225.44,39,44630,North,Promotion
38383,3870,174.53,225.58,207.55,34,67340,West,Brand
38384,1823,152.31,238.25,253.3,19,49203,South,Promotion
38385,3179,190.38,237.6,195.37,45,27818,West,Price
38386,1257,185.76,179.92,147.05,20,50739,North,Brand
38387,196,230.37,162.9,246.81,49,43636,West,Promotion
38388,3057,209.69,196.43,226.86,28,35280,South,Price
38389,4298,190.99,172.11,181.07,25,46494,East,Price
38390,2157,145.96,195.91,147.33,29,39694,South,Brand
38391,4639,190.75,207.81,190.18,46,43230,East,Price
38392,41,105.74,232.3,229.6,26,53619,North,Promotion
38393,3815,299.48,229.27,251.53,58,44777,East,Brand
38394,4986,120.77,151.76,213.82,48,41045,North,Promotion
38395,682,203.65,157.75,206.59,27,51172,West,Promotion
38396,2860,176.5,247.22,187.54,35,60351,West,Promotion
38397,2463,193.65,181.57,197.03,19,38508,North,Brand
38398,2038,205.18,238.03,212.13,64,56221,West,Promotion
38399,2420,147.79,170.38,219.84,62,39745,North,Promotion
38400,1675,232.77,235.47,216.58,56,52356,East,Price
38401,2852,241.15,156.44,250.01,55,65732,West,Promotion
38402,364,186.2,165.35,176.04,39,60390,West,Brand
38403,2519,229.21,231.07,233.63,27,94034,North,Price
38404,500,286.94,237.81,150.07,50,39845,South,Price
38405,3054,220.19,199.86,151.48,60,62798,East,Price
38406,2471,219.16,169.28,142.19,27,30476,East,Brand
38407,579,116.81,221.64,143.86,52,26577,West,Brand
38408,3865,241.04,161.71,173.65,36,48004,North,Price
38409,1258,183.56,216.67,257.59,41,61532,East,Price
38410,2973,241.67,213.03,171.65,20,55396,South,Promotion
38411,3986,211.42,197.03,237.73,49,39456,West,Brand
38412,2989,137.09,211.87,194.9,34,75665,East,Promotion
38413,1525,186.58,217.05,218.82,46,26436,East,Brand
38414,4454,256.41,206.89,216.27,22,43954,North,Promotion
38415,4222,352.14,158.94,169.86,38,33033,West,Brand
38416,252,155.13,156.84,213.8,57,46451,East,Price
38417,382,124.39,248.65,246.8,41,68284,West,Promotion
38418,1805,198.11,231.9,160.39,46,32195,North,Brand
38419,1988,212.42,188.13,175.04,54,57903,South,Promotion
38420,4813,228.85,226.26,197.93,53,14315,South,Brand
38421,2500,250.29,150.0,223.07,49,62408,North,Promotion
38422,2643,222.56,199.74,179.08,48,20016,South,Promotion
38423,24,161.65,150.06,177.21,38,42720,East,Promotion
38424,353,217.88,195.86,234.2,20,31967,North,Brand
38425,4791,141.47,223.68,242.44,31,42258,North,Promotion
38426,4089,125.67,203.94,181.92,45,46996,East,Brand
38427,4611,260.53,181.49,166.7,55,36076,North,Price
38428,771,250.79,228.12,238.02,51,64667,West,Brand
38429,4754,94.38,225.64,220.71,46,29780,West,Promotion
38430,2882,259.54,231.06,188.96,27,8912,West,Brand
38431,1748,207.56,209.45,250.03,46,54448,North,Price
38432,1051,251.78,223.5,251.42,56,51551,South,Promotion
38433,622,115.69,232.42,228.72,39,41160,South,Price
38434,19,168.92,190.59,252.29,41,79438,East,Price
38435,2576,164.75,198.44,182.45,35,59885,South,Price
38436,794,189.19,212.69,238.4,47,44649,West,Promotion
38437,3342,204.66,198.63,206.79,44,72993,East,Price
38438,3740,90.29,161.06,157.26,57,36529,North,Brand
38439,1903,172.7,249.46,195.08,37,60295,East,Price
38440,4638,175.06,238.77,142.43,38,36354,North,Promotion
38441,4713,167.28,232.13,233.62,39,49701,North,Price
38442,1941,185.01,240.62,213.42,46,29108,North,Brand
38443,1207,314.07,174.93,148.46,37,65142,East,Brand
38444,4081,194.21,228.93,201.88,60,64646,South,Brand
38445,165,119.81,177.1,157.85,19,40440,North,Promotion
38446,3758,232.24,238.6,198.64,44,58986,West,Promotion
38447,2912,244.26,166.33,257.11,53,45109,North,Brand
38448,3166,234.34,243.55,192.66,61,53124,West,Price
38449,1212,163.11,195.31,161.99,57,58224,West,Promotion
38450,3160,255.95,181.99,147.21,35,41002,West,Brand
38451,1482,228.38,241.55,145.35,59,39259,West,Brand
38452,1496,238.32,231.55,156.18,43,33646,South,Brand
38453,1793,222.47,221.42,149.82,44,17454,South,Brand
38454,2420,248.42,199.38,140.74,62,39745,North,Promotion
38455,3728,205.16,182.14,179.85,25,29907,East,Promotion
38456,365,218.43,165.36,177.11,40,30960,East,Promotion
38457,4215,180.49,246.98,242.0,62,53860,West,Price
38458,409,179.42,196.49,153.13,54,55834,South,Price
38459,363,283.99,236.07,226.68,64,53378,East,Price
38460,3441,173.46,198.41,241.02,26,50954,North,Price
38461,4419,184.38,205.69,160.48,58,70132,North,Promotion
38462,758,181.59,196.71,152.56,18,65352,South,Brand
38463,3366,215.31,245.11,158.29,60,27371,North,Price
38464,3552,126.83,170.24,142.65,40,29821,West,Promotion
38465,2992,160.07,153.95,166.79,45,38822,East,Price
38466,448,189.03,208.13,193.13,56,44377,South,Promotion
38467,3202,203.58,178.7,140.18,26,6507,East,Price
38468,2752,138.51,182.74,227.55,54,45837,West,Promotion
38469,1792,219.95,244.43,140.82,33,66152,North,Brand
38470,2390,167.91,241.03,224.79,20,44811,East,Promotion
38471,4571,204.71,157.27,186.9,60,34179,East,Price
38472,291,252.8,248.55,161.37,46,53866,North,Brand
38473,172,209.22,177.82,233.15,61,39983,North,Price
38474,301,228.03,158.36,230.59,21,57290,East,Brand
38475,3167,144.5,171.07,175.23,28,55405,South,Brand
38476,3977,121.99,234.78,196.98,33,60727,East,Price
38477,3015,244.16,238.04,216.21,29,43491,North,Brand
38478,2305,275.78,184.13,199.56,28,73974,South,Brand
38479,1747,268.54,212.95,193.28,51,67245,South,Brand
38480,515,148.0,171.45,177.22,48,34247,West,Promotion
38481,679,169.47,167.15,234.38,40,66588,West,Promotion
38482,3980,99.07,246.15,161.54,53,52149,North,Brand
38483,3422,157.04,235.24,217.9,64,72471,West,Promotion
38484,2253,192.89,240.92,190.91,21,49227,South,Price
38485,4786,219.42,238.21,241.48,33,38386,East,Price
38486,344,202.55,237.42,241.09,46,67958,North,Promotion
38487,29,247.52,197.3,222.8,42,79805,East,Brand
38488,3448,245.41,227.36,234.34,19,36939,West,Promotion
38489,2153,198.7,204.6,218.94,42,51960,North,Price
38490,107,234.33,155.58,146.73,52,76082,South,Brand
38491,4198,201.44,163.54,209.44,58,43007,West,Promotion
38492,2600,253.1,186.44,183.25,34,66231,West,Price
38493,3361,263.15,182.32,199.67,50,37464,East,Brand
38494,490,212.52,208.34,145.31,41,21799,North,Price
38495,3761,219.58,184.94,241.44,56,37254,East,Promotion
38496,4163,219.96,195.22,249.37,26,42101,South,Brand
38497,3223,186.33,191.95,242.29,42,67714,South,Brand
38498,278,261.44,189.53,210.29,41,54330,West,Brand
38499,4077,117.16,199.41,239.0,46,50867,North,Price
38500,1374,210.21,234.34,198.74,38,45415,West,Brand
38501,628,227.96,204.3,235.6,53,58611,West,Brand
38502,2696,197.78,231.95,197.68,35,44040,West,Price
38503,1171,175.77,169.21,243.58,32,64250,South,Promotion
38504,4461,255.87,204.62,178.3,24,78468,West,Price
38505,678,133.0,221.16,254.69,33,65404,East,Promotion
38506,3718,236.12,187.63,145.51,26,52064,West,Brand
38507,3362,180.91,230.98,205.53,43,66458,North,Brand
38508,3402,132.15,212.56,203.3,42,37088,North,Price
38509,2443,210.5,150.61,215.51,64,61199,West,Promotion
38510,555,137.05,231.98,202.12,42,46428,South,Brand
38511,803,146.16,167.02,215.93,59,57503,West,Promotion
38512,1163,188.81,235.48,252.79,54,52098,South,Promotion
38513,424,253.22,223.83,173.89,33,43827,West,Brand
38514,1277,248.27,220.93,226.99,21,97280,North,Promotion
38515,416,216.4,219.63,208.41,21,40817,East,Brand
38516,2993,230.19,174.61,213.34,60,48425,South,Price
38517,2006,232.61,248.89,195.57,54,58887,North,Brand
38518,2745,143.42,208.56,185.03,32,43372,North,Promotion
38519,4673,289.01,207.56,187.47,33,58586,South,Brand
38520,2864,169.98,230.41,186.61,62,35026,South,Promotion
38521,2013,124.15,161.76,248.1,40,60842,North,Promotion
38522,4276,114.21,236.05,254.22,21,69641,East,Brand
38523,1831,89.12,210.62,239.24,35,53250,West,Brand
38524,4310,154.35,157.94,158.44,39,56072,West,Price
38525,4249,181.93,203.02,174.79,53,35028,North,Brand
38526,3941,174.96,238.71,167.22,20,58293,East,Brand
38527,3872,180.61,241.41,230.03,56,34881,North,Brand
38528,1618,154.51,213.47,141.08,42,33849,West,Brand
38529,1644,219.48,202.46,202.07,44,41588,West,Promotion
38530,2800,232.51,200.48,219.56,51,62626,East,Brand
38531,1804,221.77,166.56,170.35,20,48957,West,Brand
38532,954,87.27,168.17,243.43,41,83187,North,Price
38533,3315,211.63,220.43,156.07,24,53741,West,Promotion
38534,4884,183.7,219.89,199.11,57,52546,North,Price
38535,3208,172.25,150.17,187.16,23,56090,East,Brand
38536,1183,264.13,184.94,196.9,55,52145,South,Price
38537,4248,227.45,222.39,222.0,57,39973,East,Brand
38538,909,122.38,163.92,183.0,30,60392,East,Promotion
38539,3626,259.21,224.67,212.08,63,29627,East,Price
38540,4430,148.59,186.7,151.91,37,57742,West,Promotion
38541,463,175.56,243.99,155.48,47,48550,East,Promotion
38542,1493,191.9,243.09,149.98,54,4885,West,Price
38543,1050,118.24,169.48,198.39,25,20466,North,Price
38544,3238,182.32,231.34,256.49,37,26833,West,Promotion
38545,3438,139.59,183.88,155.71,27,60249,West,Brand
38546,4902,183.36,187.03,210.28,49,40437,North,Price
38547,4535,233.2,235.57,178.6,59,60323,South,Brand
38548,4490,294.02,201.51,226.61,47,54468,West,Promotion
38549,3539,284.9,221.84,147.1,63,40926,North,Promotion
38550,267,150.52,181.96,187.5,29,29475,West,Price
38551,1559,309.68,228.01,173.33,56,49102,South,Price
38552,2169,156.7,223.07,167.33,43,40879,East,Brand
38553,1885,133.48,245.65,217.08,28,40796,East,Promotion
38554,4739,189.69,168.87,213.82,64,23290,South,Promotion
38555,3540,175.23,174.15,188.03,60,57466,West,Price
38556,2867,162.01,249.43,201.37,23,44839,West,Brand
38557,4279,163.36,213.59,173.73,55,31187,East,Brand
38558,2547,252.03,163.49,194.53,55,42998,South,Brand
38559,3519,194.78,223.6,234.27,28,57811,South,Brand
38560,3249,158.86,166.79,175.15,34,57963,South,Promotion
38561,2118,126.21,200.64,174.14,22,49788,East,Brand
38562,1800,149.28,245.15,216.68,32,55691,South,Brand
38563,123,177.08,201.43,238.73,52,64271,East,Promotion
38564,392,197.49,210.06,238.52,31,58753,South,Promotion
38565,3299,215.71,192.82,185.63,29,46787,West,Promotion
38566,2416,201.0,231.01,149.14,31,43457,South,Promotion
38567,4554,226.25,169.21,162.65,36,86785,South,Promotion
38568,4041,190.54,201.58,160.66,60,35680,South,Brand
38569,3144,211.61,185.17,158.12,51,41519,North,Brand
38570,2560,151.19,235.31,255.27,19,37720,East,Price
38571,1096,231.39,195.65,183.45,55,25995,East,Brand
38572,2772,218.82,172.79,209.68,20,49703,South,Brand
38573,4142,254.23,239.29,191.53,45,57143,West,Price
38574,4689,260.5,204.31,249.51,33,50660,North,Price
38575,2988,326.5,233.86,229.0,50,34292,South,Promotion
38576,773,279.31,188.29,226.84,29,67303,West,Promotion
38577,4578,218.25,245.83,195.34,33,49412,West,Price
38578,1199,270.99,218.62,229.58,46,74221,East,Brand
38579,1451,286.64,245.51,236.15,42,57898,West,Price
38580,4751,171.97,177.26,257.94,30,36354,North,Promotion
38581,2285,149.09,210.03,156.65,35,18509,West,Price
38582,3039,121.4,167.68,221.1,57,23464,South,Promotion
38583,1164,196.58,155.12,163.47,38,64941,East,Brand
38584,64,145.97,164.71,215.99,23,47053,North,Promotion
38585,2327,292.2,223.73,169.16,55,60965,West,Promotion
38586,50,95.81,236.5,149.09,37,43225,South,Brand
38587,4311,173.32,156.25,231.57,34,49473,South,Brand
38588,1675,257.83,186.15,186.87,56,52356,East,Price
38589,2479,206.7,202.38,169.52,18,65606,East,Price
38590,505,240.57,195.63,233.87,20,67752,East,Price
38591,1592,147.97,156.24,187.87,20,51894,North,Brand
38592,4345,127.37,177.78,166.51,29,64516,South,Brand
38593,734,231.6,195.75,215.45,51,54390,North,Brand
38594,2853,224.76,152.76,166.9,48,49561,North,Brand
38595,468,236.76,206.2,255.61,43,61640,East,Price
38596,2809,193.73,223.68,201.29,64,67932,East,Brand
38597,510,286.6,170.42,246.03,60,76726,South,Price
38598,2774,209.1,198.04,148.58,21,66484,West,Brand
38599,2858,238.15,193.16,190.55,47,61204,East,Promotion
38600,3230,222.46,183.0,141.27,39,56626,South,Price
38601,3166,99.36,221.02,205.81,61,53124,West,Price
38602,1510,224.2,226.36,181.26,59,58375,South,Promotion
38603,4070,234.04,175.9,230.96,63,62330,West,Price
38604,3511,248.42,248.99,148.55,27,50183,North,Brand
38605,166,165.19,197.76,194.18,59,56875,West,Price
38606,3527,249.37,246.24,173.14,48,47239,West,Price
38607,3442,136.68,158.75,184.23,56,44423,North,Price
38608,1402,216.72,233.66,222.38,60,70348,East,Price
38609,4004,170.73,208.11,170.26,30,45643,North,Price
38610,1415,137.23,245.56,237.48,42,40885,North,Brand
38611,1376,149.35,214.83,167.71,63,39527,North,Promotion
38612,3154,254.54,218.59,214.02,50,40528,South,Brand
38613,3060,252.89,214.25,217.03,25,45217,South,Price
38614,63,169.68,166.64,177.09,19,42253,North,Brand
38615,2750,191.06,210.99,192.74,39,70992,North,Promotion
38616,3975,133.33,190.44,155.54,24,45271,South,Price
38617,4651,252.67,222.28,190.08,21,54592,South,Promotion
38618,3858,250.44,184.15,219.82,21,72073,South,Promotion
38619,2196,129.22,225.1,194.46,32,34733,East,Brand
38620,1543,108.11,245.97,201.16,21,57394,East,Promotion
38621,4404,289.23,161.84,175.39,25,55306,North,Brand
38622,1829,238.76,203.51,253.39,25,61136,West,Promotion
38623,98,210.38,215.0,168.42,41,34939,North,Price
38624,1326,169.4,191.01,144.95,26,28756,West,Brand
38625,4850,171.96,230.86,229.14,62,53964,South,Price
38626,3456,200.74,238.17,248.24,34,63072,North,Price
38627,3176,262.91,203.68,171.73,19,70886,West,Brand
38628,2638,165.16,194.97,194.17,34,41579,North,Brand
38629,2025,254.26,223.37,179.51,47,32165,East,Brand
38630,2982,161.84,161.95,240.87,58,42534,West,Promotion
38631,679,126.36,210.29,178.53,40,66588,West,Promotion
38632,1306,199.45,174.79,148.56,22,28916,East,Promotion
38633,3102,236.61,245.47,224.27,26,44584,West,Promotion
38634,1790,245.63,208.68,250.14,32,75160,West,Price
38635,3975,144.6,238.65,241.29,24,45271,South,Price
38636,2967,275.01,178.97,207.91,61,40383,East,Promotion
38637,2897,148.95,201.55,194.88,46,46791,West,Promotion
38638,3221,218.96,172.02,158.86,31,60085,East,Price
38639,1100,139.76,228.04,180.49,53,57704,East,Promotion
38640,4503,216.14,197.55,201.5,53,30944,East,Promotion
38641,3653,191.01,164.25,142.54,24,20270,West,Brand
38642,4645,188.37,167.46,152.45,20,36267,East,Promotion
38643,1671,242.86,227.75,206.45,27,14425,South,Promotion
38644,3203,235.54,158.87,179.96,52,75070,East,Promotion
38645,513,233.22,197.89,179.12,30,38970,West,Promotion
38646,1084,94.36,176.13,196.08,55,69549,South,Brand
38647,4998,197.65,242.44,165.71,38,64918,East,Promotion
38648,1863,267.95,173.37,162.75,50,71781,South,Promotion
38649,3615,174.32,166.81,159.33,62,68501,East,Price
38650,1800,279.44,195.09,212.2,32,55691,South,Brand
38651,3959,248.02,217.26,141.02,57,39200,West,Brand
38652,4103,178.71,218.98,179.38,40,44365,West,Price
38653,4009,184.98,214.59,248.31,21,20550,South,Price
38654,1977,96.97,182.0,252.51,52,72065,South,Brand
38655,1159,201.25,152.61,165.1,28,44422,South,Promotion
38656,1458,150.68,215.77,146.23,64,22454,North,Promotion
38657,654,121.57,240.06,154.72,55,35304,East,Brand
38658,3794,275.83,181.77,197.92,29,44628,South,Brand
38659,483,160.15,165.16,190.92,36,63394,North,Brand
38660,1661,299.66,180.11,211.1,53,42115,North,Promotion
38661,2539,110.07,205.54,257.1,21,64580,East,Price
38662,3393,114.3,226.78,236.34,62,53495,East,Promotion
38663,951,221.47,218.06,149.03,57,50107,East,Brand
38664,412,233.91,206.48,155.33,61,38663,East,Promotion
38665,354,306.1,237.75,162.3,35,44064,West,Promotion
38666,2480,166.85,226.84,170.09,63,20674,West,Price
38667,4099,191.21,170.01,145.86,54,37040,South,Price
38668,4081,264.64,223.44,240.7,60,64646,South,Brand
38669,4227,183.58,176.05,248.18,37,53712,West,Price
38670,1099,217.5,248.65,205.68,64,36608,West,Promotion
38671,1348,113.0,178.26,247.93,53,52922,North,Price
38672,3550,257.79,157.01,247.04,54,16920,East,Promotion
38673,1974,352.6,213.51,176.38,38,53769,North,Brand
38674,1024,160.92,212.57,193.76,52,15257,East,Promotion
38675,4256,342.77,225.98,165.57,20,53481,West,Brand
38676,3856,258.59,230.83,259.15,28,70191,North,Brand
38677,1419,250.71,247.34,209.95,42,54615,South,Brand
38678,4452,211.73,226.33,229.03,45,38374,West,Brand
38679,1056,207.1,235.37,254.74,50,49833,West,Price
38680,2937,226.65,243.66,146.51,48,7504,North,Promotion
38681,2531,214.16,175.77,185.96,26,29032,West,Price
38682,1910,83.1,168.61,185.14,58,45355,South,Brand
38683,1648,213.43,204.97,196.11,23,24906,East,Price
38684,2821,293.47,186.25,169.92,38,66779,West,Brand
38685,857,232.77,154.08,167.48,62,17151,East,Price
38686,4892,126.65,231.64,219.25,28,34211,North,Brand
38687,3010,181.21,172.44,230.77,27,43613,North,Brand
38688,802,265.16,195.08,164.02,47,49084,West,Promotion
38689,342,223.46,227.28,202.28,54,44956,North,Brand
38690,4502,264.24,208.18,144.87,58,72343,North,Price
38691,1397,226.95,247.95,194.4,53,70266,South,Brand
38692,1310,261.32,233.73,187.38,26,41313,West,Promotion
38693,577,232.75,233.59,195.73,33,17714,North,Price
38694,4317,214.07,229.7,149.66,55,41648,West,Promotion
38695,4029,236.92,224.88,195.12,27,59224,North,Price
38696,2195,77.59,208.25,235.69,53,44121,South,Promotion
38697,4051,164.19,227.39,213.87,22,55191,West,Price
38698,1204,243.93,210.63,195.64,38,38948,North,Promotion
38699,491,116.52,193.08,219.49,33,60690,South,Promotion
38700,2129,256.44,202.7,151.43,26,21330,East,Brand
38701,4966,206.27,204.38,143.82,48,19776,East,Promotion
38702,2482,150.45,248.51,248.07,63,53207,East,Brand
38703,3361,205.77,198.57,256.85,50,37464,East,Brand
38704,740,148.56,226.86,239.74,45,32884,West,Brand
38705,510,238.76,209.48,181.78,60,76726,South,Price
38706,594,268.63,197.19,222.29,40,67059,East,Price
38707,2528,197.13,238.41,175.38,26,46145,South,Promotion
38708,3668,283.39,216.01,147.94,30,69116,East,Promotion
38709,755,241.26,234.35,187.18,31,75435,West,Brand
38710,1463,233.7,241.42,142.1,34,64795,East,Promotion
38711,4060,230.6,219.91,164.18,49,56204,North,Brand
38712,4442,178.61,169.99,144.53,27,10222,North,Price
38713,3003,205.23,235.58,208.26,18,38398,West,Brand
38714,105,209.86,159.5,223.53,25,48248,West,Promotion
38715,1593,203.98,162.2,221.08,49,35230,South,Price
38716,4884,178.82,193.22,179.38,57,52546,North,Price
38717,3753,183.45,155.11,150.9,56,39526,West,Brand
38718,3823,114.84,154.84,203.98,60,50293,North,Price
38719,2843,139.84,249.21,144.07,48,42620,South,Price
38720,393,178.06,220.37,175.16,29,48057,West,Brand
38721,2033,133.47,227.88,230.79,18,29524,South,Brand
38722,4977,219.19,236.66,217.02,30,46773,South,Promotion
38723,4314,270.71,153.88,149.7,42,50827,West,Promotion
38724,2201,175.73,192.6,257.84,61,42552,North,Price
38725,690,258.98,235.3,195.95,25,29210,East,Brand
38726,4808,266.8,225.45,215.19,39,43028,West,Brand
38727,1661,131.16,162.25,242.37,53,42115,North,Promotion
38728,3747,200.05,243.85,205.58,19,33523,North,Brand
38729,3963,130.17,233.47,174.8,59,55786,North,Price
38730,1403,73.82,189.94,250.26,34,46994,North,Brand
38731,2673,222.06,243.52,235.85,31,59131,West,Price
38732,3925,135.45,230.8,233.94,61,26477,North,Brand
38733,4188,97.38,164.21,160.39,21,56747,East,Brand
38734,3253,207.8,187.81,250.35,42,43315,West,Price
38735,3350,178.28,188.65,155.95,57,72504,North,Brand
38736,3331,182.23,243.61,165.13,25,62938,East,Brand
38737,2350,218.06,196.6,257.71,44,33177,East,Brand
38738,4584,261.26,200.92,217.93,36,49766,South,Price
38739,3826,198.04,166.28,243.77,44,56900,West,Price
38740,4580,227.73,176.54,199.14,47,34152,East,Promotion
38741,4744,193.64,178.04,192.88,27,46182,East,Price
38742,551,177.09,234.1,153.12,54,36783,East,Brand
38743,1945,227.65,190.0,194.07,29,46270,East,Price
38744,303,153.68,186.87,214.58,31,66240,North,Brand
38745,418,186.07,205.82,248.1,62,44629,South,Price
38746,2116,106.95,175.62,242.97,33,47242,West,Price
38747,2105,112.28,154.4,234.05,57,61347,East,Price
38748,4297,213.66,204.69,194.23,38,60721,West,Brand
38749,2647,251.67,187.69,152.56,32,52513,West,Price
38750,830,191.66,196.55,144.81,57,73916,East,Price
38751,3111,206.27,216.19,146.68,30,37778,West,Price
38752,1138,266.66,237.1,192.87,42,29423,North,Price
38753,1740,215.39,182.53,214.19,32,38579,South,Price
38754,2183,232.95,237.95,173.08,19,53412,East,Price
38755,2911,186.41,213.43,155.16,41,47474,North,Price
38756,4870,188.74,243.92,199.73,38,29011,East,Promotion
38757,4055,108.61,205.7,144.55,50,62296,West,Promotion
38758,2643,296.13,225.48,203.01,48,20016,South,Promotion
38759,787,237.27,153.83,174.53,28,57442,South,Price
38760,2550,116.64,155.8,257.94,52,32992,East,Brand
38761,3247,197.68,158.64,168.3,53,39251,North,Brand
38762,4267,284.83,236.71,164.15,57,78680,East,Promotion
38763,2468,180.53,166.93,149.61,31,35072,West,Brand
38764,3609,268.92,169.48,207.38,54,66519,South,Brand
38765,2069,355.54,156.25,239.15,42,15195,South,Promotion
38766,2338,195.96,236.45,217.16,20,37807,South,Brand
38767,2670,147.52,158.65,237.6,20,61095,East,Brand
38768,1817,129.08,217.88,183.88,61,57446,South,Price
38769,2155,251.47,185.75,194.13,32,42863,North,Brand
38770,1803,201.55,178.99,256.19,24,59866,East,Price
38771,1811,151.73,232.07,181.8,32,43738,South,Brand
38772,2993,206.21,185.92,213.92,60,48425,South,Price
38773,1922,206.19,152.75,200.48,63,39005,South,Promotion
38774,4717,287.52,170.35,157.84,60,32987,West,Price
38775,2831,281.06,192.44,242.9,46,34165,North,Brand
38776,3403,157.41,160.81,160.01,44,58013,North,Price
38777,728,223.53,160.54,145.4,43,48531,North,Promotion
38778,4228,172.52,170.9,172.55,32,49855,East,Price
38779,4435,157.22,204.04,214.81,40,1684,South,Price
38780,221,229.42,220.85,245.55,21,48256,North,Promotion
38781,4878,181.6,216.17,170.57,59,70464,North,Promotion
38782,2897,220.74,150.41,222.13,46,46791,West,Promotion
38783,3848,146.07,194.8,257.66,38,38788,South,Price
38784,4173,272.43,193.74,185.09,37,45487,South,Promotion
38785,2653,190.3,172.42,232.9,22,22894,South,Promotion
38786,3951,117.77,209.56,177.23,43,30960,East,Price
38787,4688,240.14,175.77,188.06,40,44823,North,Promotion
38788,1367,274.66,248.92,226.97,29,26936,South,Promotion
38789,332,203.83,219.46,240.93,52,52556,West,Price
38790,2726,229.43,241.69,158.69,40,40741,West,Price
38791,1405,170.36,155.89,175.07,60,67190,South,Price
38792,958,111.43,188.08,246.22,37,54685,North,Price
38793,3512,222.16,158.28,239.29,35,32050,South,Brand
38794,2369,200.82,213.26,163.18,40,53012,North,Brand
38795,529,239.08,164.85,193.49,24,30793,South,Price
38796,868,163.98,178.55,181.24,53,52910,East,Brand
38797,1937,184.3,200.65,191.5,20,46615,South,Brand
38798,741,195.53,244.8,207.84,34,48327,East,Promotion
38799,1307,219.71,244.07,154.77,54,35225,East,Brand
38800,3417,145.52,198.56,191.08,50,38572,West,Brand
38801,1758,227.35,188.93,224.78,28,67442,East,Promotion
38802,1257,178.91,183.79,163.94,20,50739,North,Brand
38803,3942,136.73,245.95,227.62,64,35951,West,Price
38804,1376,169.32,224.47,160.42,63,39527,North,Promotion
38805,716,172.48,205.69,250.95,19,48841,South,Promotion
38806,433,222.5,159.25,236.19,54,57102,North,Promotion
38807,3386,203.61,164.88,247.89,18,51402,West,Promotion
38808,3050,267.71,235.62,251.24,23,34365,East,Price
38809,2018,168.58,246.25,172.89,20,45446,North,Brand
38810,257,220.75,230.96,141.22,40,42065,North,Price
38811,2837,169.91,192.99,234.65,21,68359,East,Brand
38812,2305,170.92,174.15,192.91,28,73974,South,Brand
38813,2207,179.78,163.52,248.96,33,62406,East,Promotion
38814,3843,168.53,165.01,158.24,44,55868,North,Brand
38815,4299,224.5,186.68,237.39,33,60611,South,Price
38816,2038,233.64,224.42,227.39,64,56221,West,Promotion
38817,4784,150.55,221.9,213.18,46,62128,North,Brand
38818,4178,128.75,194.4,177.29,44,47164,South,Promotion
38819,1470,238.29,187.56,246.03,32,57372,West,Price
38820,1049,227.75,189.27,256.56,57,39616,West,Price
38821,4114,278.85,230.19,216.94,60,41845,East,Brand
38822,3569,175.1,163.99,152.73,51,43950,West,Promotion
38823,961,207.69,163.55,199.59,21,60970,East,Brand
38824,4117,201.08,160.48,175.82,51,36981,East,Brand
